Date,SPXT Index ,XLB US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLRE US Equity,XLU US Equity,XLV US Equity,XLY US Equity
3/13/2006,1950.39,22.9892,39.1458,20.0169,24.7225,17.7918,16.8601,#N/A,19.3188,25.616,27.418
3/14/2006,1970.65,23.4141,39.8705,20.2499,24.9559,17.9959,16.8182,#N/A,19.5257,25.7978,27.714
3/15/2006,1979.21,23.6925,40.0796,20.2744,25.3324,18.102,16.7555,#N/A,19.6535,25.8848,27.8702
3/16/2006,1982.76,23.7291,40.7146,20.3419,25.3475,17.9877,16.8113,#N/A,19.7569,25.8848,27.9277
3/17/2006,1985.69,23.6983,40.1987,20.4017,25.5414,18.0448,16.8016,#N/A,19.7094,25.9454,27.9745
3/20/2006,1982.4,23.6468,39.3071,20.414,25.496,18.0775,16.8997,#N/A,19.4212,25.993,27.9087
3/21/2006,1970.5,23.3008,39.2396,20.2106,25.3977,18.004,16.7875,#N/A,19.2741,25.8344,27.7525
3/22/2006,1982.4,23.5437,39.5019,20.3708,25.5867,18.0122,16.9418,#N/A,19.3661,26.0961,27.8429
3/23/2006,1977.29,23.61,40.0863,20.2722,25.4809,17.9714,16.8156,#N/A,19.3415,25.9534,27.8265
3/24/2006,1979.23,23.5953,40.3561,20.2661,25.4582,18.0285,16.8156,#N/A,19.3048,25.9137,27.7853
3/27/2006,1977.19,23.7572,40.5659,20.2537,25.4809,18.053,16.7595,#N/A,19.176,25.7155,27.7771
3/28/2006,1964.47,23.5585,40.8806,20.0873,25.2995,17.849,16.6262,#N/A,19.0963,25.4776,27.6291
3/29/2006,1979.51,23.956,41.3601,20.1798,25.5565,18.1183,16.7455,#N/A,19.2128,25.549,27.8758
3/30/2006,1975.6,24.0443,41.3376,20.0565,25.5565,18.1754,16.6122,#N/A,19.0412,25.5014,27.7607
3/31/2006,1967.38,23.8161,40.7607,20.0627,25.5489,18.0693,16.5491,#N/A,18.9002,25.3587,27.6784
4/3/2006,1971.92,24.1106,40.9855,20.0935,25.6396,18.1754,16.6052,#N/A,18.9247,25.3428,27.5798
4/4/2006,1984.47,24.1474,41.5249,20.3092,25.8135,18.2407,16.5912,#N/A,19.127,25.3745,27.736
4/5/2006,1993.21,24.4787,42.2068,20.3462,25.8286,18.3958,16.6262,#N/A,19.3109,25.2952,27.9169
4/6/2006,1989.87,24.5302,42.2967,20.2722,25.7908,18.3795,16.5631,#N/A,19.0718,25.1049,27.9745
4/7/2006,1969.3,24.1548,41.4725,20.0812,25.6623,18.1673,16.4159,#N/A,18.8021,24.8036,27.8511
4/10/2006,1971.03,24.1474,42.2592,20.1181,25.5716,18.1428,16.4369,#N/A,18.7959,24.756,27.81
4/11/2006,1956.12,23.9707,41.9595,19.9456,25.5262,17.9795,16.2826,#N/A,18.5814,24.4864,27.588
4/12/2006,1958.49,24.1327,41.6823,19.9887,25.7001,18.0122,16.3387,#N/A,18.6243,24.6529,27.5633
4/13/2006,1960.01,24.2578,41.8172,20.0195,25.5943,18.0367,16.3107,#N/A,18.5385,24.5974,27.6291
4/14/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/17/2006,1954.25,24.4713,42.5889,20.001,25.4659,17.8408,16.2195,#N/A,18.5201,24.4547,27.4893
4/18/2006,1988.18,25.1413,43.6304,20.3708,26.078,18.1999,16.3738,#N/A,18.8756,24.6846,27.8922
4/19/2006,1991.84,25.3106,44.3048,20.3955,26.2443,18.1836,16.3948,#N/A,18.9369,24.5419,27.7936
4/20/2006,1994.23,25.075,43.8477,20.4386,26.3426,18.1999,16.4229,#N/A,19.0718,24.7639,27.9005
4/21/2006,1993.99,25.3253,44.7618,20.414,26.3728,18.004,16.4229,#N/A,19.1576,24.7084,27.6867
4/24/2006,1989.2,25.237,44.08,20.4202,26.4635,17.9795,16.493,#N/A,19.3354,24.6133,27.6784
4/25/2006,1979.51,25.0603,43.5105,20.2969,26.1536,17.9714,16.493,#N/A,19.0595,24.4626,27.6373
4/26/2006,1985.29,25.0529,42.8212,20.414,26.2972,18.0367,16.6473,#N/A,18.8695,24.4626,27.8265
4/27/2006,1992.39,24.5523,42.3342,20.7345,26.1536,18.2162,16.6683,#N/A,19.1208,24.3278,28.0485
4/28/2006,1993.79,24.6628,42.8137,20.9317,26.1007,17.8326,16.7104,#N/A,19.2005,24.5736,28.032
5/1/2006,1985.55,24.8247,43.518,20.6051,26.1687,17.6857,16.7034,#N/A,19.0228,24.3595,27.8758
5/2/2006,1997.75,25.0677,44.4846,20.7345,26.3804,17.7673,16.8016,#N/A,19.3293,24.3595,27.9005
5/3/2006,1989.97,25.075,43.7952,20.716,26.388,17.7265,16.6894,#N/A,19.268,24.0899,27.9745
5/4/2006,1996.74,25.3253,43.5929,20.7592,26.7054,17.7918,16.7174,#N/A,19.2925,24.1692,28.1307
5/5/2006,2017.34,25.502,44.1025,21.055,26.97,17.8898,16.8717,#N/A,19.7278,24.4071,28.4596
5/8/2006,2015.84,25.5977,43.9076,20.9687,26.9473,17.9143,16.9628,#N/A,19.5745,24.3992,28.5007
5/9/2006,2016.6,25.7671,44.1699,21.0057,26.9473,17.8408,17.0118,#N/A,19.409,24.2247,28.583
5/10/2006,2013.99,25.7744,44.582,21.018,26.9624,17.6531,16.9418,#N/A,19.5622,24.2009,28.5994
5/11/2006,1988.56,25.421,44.005,20.6729,26.8264,17.2858,16.7314,#N/A,19.3783,24.1534,28.3116
5/12/2006,1966.27,24.8763,42.514,20.4633,26.4031,17.1226,16.5982,#N/A,19.1638,24.0979,28.032
5/15/2006,1971.45,24.5523,41.6223,20.6051,26.4106,17.1389,16.7805,#N/A,19.2864,24.4388,28.106
5/16/2006,1967.79,24.5597,41.7722,20.5804,26.4031,16.9757,16.8436,#N/A,19.2005,24.5023,27.9087
5/17/2006,1935.18,23.8971,40.7082,20.1674,25.8588,16.7472,16.6333,#N/A,18.9063,24.2485,27.5222
5/18/2006,1922.32,23.6468,40.2137,19.9887,25.6472,16.69,16.5491,#N/A,18.9002,24.1454,27.5058
5/19/2006,1930.27,23.7425,40.4759,20.0935,25.7303,16.8125,16.5631,#N/A,19.0595,24.0106,27.6949
5/22/2006,1922.72,23.2272,40.2437,20.0442,25.6774,16.6656,16.6122,#N/A,19.2067,23.9076,27.4975
5/23/2006,1914.38,23.2787,40.2512,19.9456,25.5565,16.5431,16.6052,#N/A,18.9369,23.7965,27.292
5/24/2006,1917.48,23.1756,39.7566,19.9579,25.4885,16.7064,16.7314,#N/A,19.0044,23.8679,27.3331
5/25/2006,1939.52,23.5732,41.1503,20.1366,25.6623,16.8614,16.8927,#N/A,19.1822,24.0899,27.5962
5/26/2006,1950.87,23.9707,41.2852,20.303,25.8059,16.943,16.8927,#N/A,19.3906,24.2247,27.6867
5/29/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/30/2006,1920.09,23.4038,40.6333,20.001,25.4733,16.6084,16.6823,#N/A,19.1944,23.9076,27.2673
5/31/2006,1936.41,23.6689,41.6223,20.1428,25.6547,16.6737,16.7455,#N/A,19.5132,24.0582,27.5633
6/1/2006,1960.28,23.9266,41.7347,20.377,25.9193,16.9594,16.8366,#N/A,19.7094,24.3992,27.9909
6/2/2006,1964.11,24.1548,42.3566,20.4941,25.9571,16.9022,16.8016,#N/A,19.9485,24.4943,27.9334
6/5/2006,1929.23,23.4333,41.0229,20.1613,25.3977,16.6492,16.5631,#N/A,19.7094,24.1137,27.4893
6/6/2006,1927.13,23.2345,40.9855,20.112,25.2995,16.6492,16.6122,#N/A,19.7462,24.1534,27.3495
6/7/2006,1915.77,22.7045,39.412,20.1798,25.0198,16.4207,16.6052,#N/A,19.6726,24.2644,27.3578
6/8/2006,1918.59,22.6308,39.9664,20.2168,25.0349,16.3391,16.6613,#N/A,19.74,24.304,27.3166
6/9/2006,1910.01,22.513,39.5618,20.149,24.8233,16.2738,16.6753,#N/A,19.9055,24.1296,27.2509
6/12/2006,1885.81,22.1597,38.7526,19.9271,24.5134,15.9718,16.5772,#N/A,19.9485,23.8838,26.889
6/13/2006,1866.92,21.7842,37.6062,19.5388,24.4378,15.9882,16.5211,#N/A,19.7094,23.8203,26.6752
6/14/2006,1876.67,22.0713,38.5728,19.4216,24.6494,16.0943,16.5912,#N/A,19.5622,23.86,26.7986
6/15/2006,1916.56,22.8075,40.0414,19.8531,25.2088,16.5023,16.7244,#N/A,19.8626,24.1534,27.3824
6/16/2006,1909.52,22.6716,39.9342,19.7271,25.2052,16.4778,16.7432,#N/A,19.8498,24.1221,27.3171
6/19/2006,1892.12,22.2195,38.4301,19.5907,25.0081,16.4044,16.6797,#N/A,19.5778,23.9391,27.1688
6/20/2006,1892.13,22.3158,38.2496,19.6465,24.9778,16.3799,16.7996,#N/A,19.6273,23.8516,27.0699
6/21/2006,1910.62,22.8568,39.1069,19.8077,25.2734,16.5921,16.863,#N/A,19.6088,23.9709,27.3336
6/22/2006,1900.98,22.7383,39.2724,19.7333,25.1218,16.3962,16.8348,#N/A,19.5408,23.8356,27.1193
6/23/2006,1899.32,22.931,40.1447,19.6031,25.19,16.3473,16.7784,#N/A,19.5717,23.8595,27.0946
6/26/2006,1908.56,22.9977,40.5885,19.7767,25.2582,16.3799,16.8701,#N/A,19.652,23.772,27.2347
6/27/2006,1891.24,22.7086,40.6637,19.5845,25.0233,16.1596,16.7925,#N/A,19.5778,23.5253,26.8886
6/28/2006,1901.98,22.7679,41.3631,19.6899,25.0991,16.2657,16.8701,#N/A,19.6335,23.5253,26.9133
6/29/2006,1943.09,23.6795,42.5363,20.1052,25.6295,16.6819,17.138,#N/A,19.8869,23.9311,27.4984
6/30/2006,1939.03,23.7907,42.6792,20.0494,25.622,16.5921,17.0534,#N/A,19.9611,24.0664,27.5149
7/3/2006,1954.49,24.0723,43.1379,20.285,25.7129,16.7145,17.1521,#N/A,20.1837,24.1142,27.5561
7/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2006,1940.55,23.7833,43.3335,20.0928,25.5234,16.4534,17.0111,#N/A,20.0477,24.0903,27.3006
7/6/2006,1945.9,23.761,43.2207,20.1548,25.5916,16.4697,17.2085,#N/A,19.9426,24.1779,27.3171
7/7/2006,1932.75,23.5757,42.6341,20.0556,25.2127,16.3065,17.1732,#N/A,20.0971,24.2017,27.1111
7/10/2006,1935.62,23.635,42.7619,20.192,25.2809,16.1187,17.279,#N/A,20.2084,24.2893,27.1441
7/11/2006,1943.66,23.6054,43.544,20.1982,25.3491,16.184,17.3706,#N/A,20.3629,24.345,27.1193
7/12/2006,1922.62,23.4349,43.3936,19.9998,25.0915,15.8902,17.2296,#N/A,20.264,24.2574,26.6908
7/13/2006,1897.73,22.7753,42.98,19.6837,24.5989,15.6291,17.0886,#N/A,20.1898,24.0028,26.2046
7/14/2006,1888.43,22.8124,43.4839,19.6031,24.2503,15.5883,16.9194,#N/A,20.1898,23.8516,25.8668
7/17/2006,1885.82,22.5085,42.0775,19.6403,24.1669,15.6372,16.9617,#N/A,20.2455,23.9471,26.0481
7/18/2006,1889.48,22.6049,42.1302,19.6837,24.2806,15.6699,17.0393,#N/A,20.2764,23.9471,25.8915
7/19/2006,1924.74,23.2126,42.5664,20.2044,24.7732,15.8984,17.2508,#N/A,20.5855,24.5121,26.4107
7/20/2006,1908.42,22.5678,41.5361,20.1238,24.2655,15.6699,17.2649,#N/A,20.6349,24.536,26.0646
7/21/2006,1894.94,22.2713,40.972,20.0122,24.023,15.5066,17.2296,#N/A,20.6844,24.6474,25.8256
7/24/2006,1926.5,22.6049,42.2054,20.2726,24.417,15.7433,17.3565,#N/A,20.876,25.1249,26.3859
7/25/2006,1938.67,22.9532,42.9424,20.3222,24.3488,15.9147,17.4411,#N/A,20.9626,25.3398,26.6249
7/26/2006,1937.96,22.9013,43.8073,20.2974,24.0381,15.9555,17.3565,#N/A,21.0368,25.4592,26.32
7/27/2006,1930.32,22.3973,43.4312,20.1796,23.9926,15.9065,17.2437,#N/A,20.8698,25.3318,26.2623
7/28/2006,1953.86,22.805,43.4463,20.5392,24.2655,16.184,17.4059,#N/A,21.012,25.4671,26.5837
7/31/2006,1950.99,22.9013,44.1081,20.5082,24.1669,16.1596,17.3213,#N/A,20.9193,25.3796,26.6002
8/1/2006,1942.22,22.716,44.1607,20.4462,24.0154,15.931,17.2367,#N/A,21.1789,25.3796,26.353
8/2/2006,1954.18,23.0792,44.251,20.4834,24.1669,16.1269,17.3918,#N/A,21.1604,25.5388,26.5672
8/3/2006,1957.41,23.22,43.8674,20.5702,24.364,16.1759,17.4341,#N/A,21.0553,25.3159,26.732
8/4/2006,1956.05,23.1088,43.4989,20.6136,24.2958,16.1269,17.4411,#N/A,21.0615,25.3239,26.7403
8/7/2006,1950.63,23.22,43.9577,20.5702,24.1972,16.0698,17.3988,#N/A,20.8142,25.2443,26.6826
8/8/2006,1944.22,22.9769,43.702,20.4214,23.9851,16.0126,17.4764,#N/A,21.012,25.2363,26.4107
8/9/2006,1936.3,22.9977,44.0705,20.1796,23.6137,16.1106,17.3636,#N/A,21.0182,25.2602,26.0481
8/10/2006,1945.61,23.0569,43.7095,20.2788,23.8032,16.1759,17.5469,#N/A,20.9873,25.2363,26.4024
8/11/2006,1938.13,22.7975,43.7321,20.2168,23.6668,16.0861,17.5116,#N/A,20.9378,25.117,26.3942
8/14/2006,1940.5,22.7383,42.8296,20.2416,23.7122,16.2248,17.5469,#N/A,21.08,25.1727,26.4683
8/15/2006,1967.26,23.22,43.0477,20.5826,24.1442,16.6003,17.6597,#N/A,21.216,25.3875,26.8392
8/16/2006,1982.81,23.6276,42.8672,20.6942,24.6823,16.8614,17.6808,#N/A,21.0182,25.6104,27.1111
8/17/2006,1986.04,23.4794,42.5664,20.7624,24.7126,16.9349,17.6526,#N/A,20.9935,25.6741,27.2759
8/18/2006,1993.43,23.4794,43.2282,20.7934,24.6519,17.0002,17.7583,#N/A,21.2284,25.7138,27.2677
8/21/2006,1986.11,23.4794,43.514,20.7128,24.4322,16.8859,17.8006,#N/A,21.2717,25.6263,26.971
8/22/2006,1988.1,23.5461,43.8073,20.7066,24.508,16.8941,17.7865,#N/A,21.3458,25.7059,26.9463
8/23/2006,1979.35,23.509,42.8898,20.6446,24.3261,16.8125,17.7301,#N/A,21.1233,25.69,26.7073
8/24/2006,1984.09,23.3238,43.4463,20.7128,24.1972,16.8778,17.8218,#N/A,21.2098,25.8651,26.5672
8/25/2006,1982.81,23.3979,43.7847,20.6012,24.2048,16.9267,17.7936,#N/A,21.2098,25.881,26.5672
8/28/2006,1993.06,23.3756,43.153,20.75,24.3033,17.0818,17.8641,#N/A,21.3706,26.0481,26.8309
8/29/2006,1997.2,23.472,42.8822,20.6632,24.364,17.2369,17.9275,#N/A,21.3891,26.1675,27.0287
8/30/2006,1998.08,23.4794,42.1603,20.7252,24.3867,17.3593,17.9769,#N/A,21.2778,26.1834,27.0452
8/31/2006,1997.41,23.5906,41.867,20.75,24.4398,17.294,17.991,#N/A,21.4942,26.1038,27.1276
9/1/2006,2008.47,23.8574,42.4912,20.781,24.6141,17.3674,18.0897,#N/A,21.5128,26.2391,27.3501
9/4/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/5/2006,2012,23.9982,43.0477,20.8554,24.6671,17.4572,18.0262,#N/A,21.284,26.1197,27.4325
9/6/2006,1992.42,23.7017,41.5887,20.7872,24.4094,17.1716,17.9769,#N/A,21.2037,26.0242,27.0946
9/7/2006,1982.93,23.4423,41.6263,20.626,24.3488,17.0736,17.9134,#N/A,21.2346,25.8332,27.1853
9/8/2006,1990.44,23.5313,40.5734,20.7438,24.3943,17.2124,18.0051,#N/A,21.2346,26.0401,27.4325
9/11/2006,1991.49,22.9013,39.3175,20.7562,24.417,17.3593,18.139,#N/A,21.1604,26.2073,27.6467
9/12/2006,2012.32,23.1681,39.0693,21.0228,24.6444,17.6612,18.1461,#N/A,21.0491,26.5097,28.2895
9/13/2006,2020.49,23.3312,39.8815,21.1778,24.8944,17.6612,18.0121,#N/A,21.0924,26.454,28.4048
9/14/2006,2017.86,23.2571,38.9941,21.2274,24.7808,17.7021,18.1038,#N/A,21.0058,26.4221,28.3307
9/15/2006,2023.35,23.2369,39.1274,21.2921,24.9085,17.7458,18.1239,#N/A,21.0135,26.4647,28.4513
9/18/2006,2025.39,23.5202,40.0707,21.2671,24.9693,17.7377,18.053,#N/A,20.9512,26.4567,28.3027
9/19/2006,2021.01,23.222,39.467,21.3046,24.8704,17.6559,18.0956,#N/A,20.9948,26.4966,28.3604
9/20/2006,2031.59,23.4233,38.4105,21.448,25.0074,17.9421,18.2018,#N/A,20.9637,26.6004,28.5669
9/21/2006,2021.08,23.2145,38.901,21.2983,24.7715,17.7704,18.0389,#N/A,20.9325,26.4327,28.41
9/22/2006,2016.09,23.1922,38.735,21.3357,24.6497,17.6641,18.053,#N/A,20.9076,26.265,28.3852
9/25/2006,2033.87,23.3189,38.7878,21.5539,24.9465,17.983,17.9397,#N/A,21.2005,26.3688,28.8228
9/26/2006,2049.2,23.7811,39.6406,21.6724,25.2585,18.0975,17.9609,#N/A,21.1693,26.3928,29.0705
9/27/2006,2049.97,23.7289,40.2971,21.5727,25.3194,17.9585,18.0743,#N/A,21.4622,26.4647,29.021
9/28/2006,2053.93,23.796,40.1688,21.6475,25.4944,18.0484,18.0318,#N/A,21.3937,26.4167,29.0127
9/29/2006,2048.89,23.5873,40.3348,21.5851,25.3727,17.9912,17.9822,#N/A,21.1818,26.5046,28.8558
10/2/2006,2041.99,23.632,39.8745,21.5352,25.4488,17.8603,17.8617,#N/A,21.3376,26.3529,28.9219
10/3/2006,2046.28,23.3189,38.4105,21.7472,25.6086,17.9585,17.883,#N/A,21.4248,26.4327,29.1696
10/4/2006,2071.45,23.3562,38.9765,22.0091,25.9891,18.2365,18.0743,#N/A,21.5121,26.6643,29.5906
10/5/2006,2076.63,23.7289,39.7236,21.9966,26.1185,18.2283,18.0035,#N/A,21.4435,26.6643,29.6732
10/6/2006,2071.05,23.8407,39.7613,21.9218,26.0652,18.2365,17.9043,#N/A,21.3251,26.5605,29.6154
10/9/2006,2072.71,24.0346,39.1652,21.9842,26.0957,18.2856,17.968,#N/A,21.3064,26.5046,29.8218
10/10/2006,2077.01,24.1464,39.8971,21.9842,26.1337,18.3019,17.9043,#N/A,21.4622,26.3928,30.0035
10/11/2006,2071.9,23.9302,39.2633,21.928,26.1413,18.2937,17.9326,#N/A,21.5121,26.3848,29.9291
10/12/2006,2091.68,24.1762,40.1839,22.0403,26.362,18.5636,17.9609,#N/A,21.5058,26.5445,30.3255
10/13/2006,2095.97,24.4148,40.7348,22.1276,26.3011,18.6536,17.9255,#N/A,21.5308,26.4567,30.2429
10/16/2006,2101.26,24.5937,41.6932,22.0091,26.4762,18.6454,17.9539,#N/A,21.6367,26.4966,30.2181
10/17/2006,2093.58,24.4222,41.2404,22.0091,26.3316,18.49,17.9184,#N/A,21.7302,26.5685,30.1108
10/18/2006,2096.71,24.3328,40.9763,22.0714,26.2631,18.4409,17.9893,#N/A,21.967,26.856,30.1356
10/19/2006,2098.32,24.4968,41.8214,21.928,26.2022,18.4982,18.0318,#N/A,22.0542,26.832,30.119
10/20/2006,2100.86,24.3626,41.2781,21.9031,26.088,18.6127,18.0956,#N/A,22.1913,27.0396,30.0778
10/23/2006,2113.82,24.5191,41.3536,22.0465,26.225,18.7272,18.2727,#N/A,22.2163,27.1115,30.4741
10/24/2006,2114.36,24.8024,42.1082,22.0403,26.2403,18.5963,18.216,#N/A,22.235,27.0237,30.5897
10/25/2006,2121.83,24.7801,42.8326,22.1338,26.2631,18.7599,18.3365,#N/A,22.4718,26.8639,30.4823
10/26/2006,2132.39,24.8322,42.7345,22.2897,26.2555,18.858,18.4569,#N/A,22.3721,26.9678,30.9034
10/27/2006,2114.65,24.8919,42.3874,22.1213,26.0652,18.6127,18.3931,#N/A,22.291,26.856,30.5979
10/30/2006,2115.63,24.959,41.6252,22.1276,26.1489,18.6781,18.3152,#N/A,22.2786,26.7042,30.7878
10/31/2006,2115.65,25.0037,42.0554,22.0901,26.088,18.719,18.301,#N/A,22.3035,26.5924,30.7218
11/1/2006,2100.36,24.8099,41.6252,21.953,25.9587,18.6209,18.1593,#N/A,22.4406,26.4008,30.4823
11/2/2006,2100.21,24.8919,41.7913,21.8906,25.8673,18.5064,18.131,#N/A,22.3347,26.5445,30.4493
11/3/2006,2095.68,24.8099,42.7119,21.8906,25.8141,18.5064,18.046,#N/A,22.1726,26.4088,30.2181
11/6/2006,2119.53,25.1155,43.0213,22.1463,26.0424,18.7272,18.1097,#N/A,22.0729,26.7282,30.5897
11/7/2006,2124.28,25.0335,42.6893,22.1961,26.3392,18.8253,18.1381,#N/A,21.9982,26.9358,30.6722
11/8/2006,2129.22,25.0932,43.4062,22.2897,26.3772,18.8417,18.2018,#N/A,22.2163,26.5285,30.8208
11/9/2006,2118.32,25.369,43.7684,22.14,26.2174,18.8335,18.0956,#N/A,22.21,25.9057,30.7218
11/10/2006,2122.26,25.123,43.3533,22.3208,26.2555,18.8825,18.1026,#N/A,22.3783,25.9456,30.8208
11/13/2006,2128.17,25.369,43.2779,22.2959,26.4609,19.0461,18.046,#N/A,22.3721,25.9935,30.8621
11/14/2006,2141.95,25.3615,43.5345,22.4268,26.5447,19.1851,18.0956,#N/A,22.4281,26.2091,31.2006
11/15/2006,2147.6,25.4659,43.942,22.3957,26.8034,19.226,18.1877,#N/A,22.3534,26.3369,31.3162
11/16/2006,2152.57,25.3317,42.7345,22.6139,26.9252,19.2996,18.3152,#N/A,22.4344,26.4487,31.5226
11/17/2006,2154.8,25.2199,43.0892,22.4455,26.9404,19.3323,18.3435,#N/A,22.4593,26.5285,31.4648
11/20/2006,2153.76,25.7045,42.976,22.5889,26.8491,19.3323,18.2869,#N/A,22.3845,26.4647,31.341
11/21/2006,2157.42,25.7716,43.7684,22.5515,26.9404,19.3241,18.2585,#N/A,22.4219,26.4247,31.4318
11/22/2006,2162.65,26.1294,43.5118,22.5765,27.0469,19.4713,18.301,#N/A,22.4718,26.4806,31.4978
11/23/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/24/2006,2154.96,26.1518,43.4213,22.4642,26.9937,19.4305,18.2302,#N/A,22.559,26.3688,31.3327
11/27/2006,2125.67,25.7194,43.2251,22.1151,26.5599,18.9725,18.0035,#N/A,22.3097,26.1931,30.8786
11/28/2006,2133.52,25.8237,43.9193,22.1525,26.5294,19.0706,18.0814,#N/A,22.4718,26.249,30.8621
11/29/2006,2154.09,26.0399,45.3154,22.2897,26.7425,19.1933,18.2373,#N/A,22.7522,26.4327,31.0768
11/30/2006,2155.89,26.0921,45.6625,22.246,26.7273,19.2342,18.1452,#N/A,22.8955,26.5605,31.1098
12/1/2006,2149.85,25.8834,45.821,22.1151,26.5751,19.0706,18.0885,#N/A,22.8831,26.5365,31.0685
12/4/2006,2169,26.2636,45.7531,22.4268,26.9176,19.316,18.3506,#N/A,23.0638,26.4088,31.3988
12/5/2006,2177.75,26.3754,45.9342,22.5328,26.9784,19.3241,18.4498,#N/A,23.1199,26.5126,31.663
12/6/2006,2175.45,26.271,45.8059,22.564,26.8871,19.2015,18.4711,#N/A,23.0077,26.5525,31.6382
12/7/2006,2166.87,26.435,45.5342,22.5079,26.8415,19.1279,18.4356,#N/A,22.9828,26.4966,31.4896
12/8/2006,2170.84,26.5021,45.4814,22.5765,26.8719,19.1279,18.4711,#N/A,22.9142,26.5445,31.5556
12/11/2006,2175.8,26.4052,45.3682,22.7012,26.7501,19.2424,18.5065,#N/A,23.0389,26.6004,31.6712
12/12/2006,2173.58,26.107,45.4738,22.7199,26.7958,19.1769,18.464,#N/A,23.1261,26.6084,31.4978
12/13/2006,2176.52,26.2636,45.9342,22.7448,26.7045,19.2097,18.4569,#N/A,23.2134,26.5525,31.663
12/14/2006,2195.59,26.4574,46.5982,22.9381,26.8567,19.3732,18.5278,#N/A,23.2507,26.6883,31.9932
12/15/2006,2198.07,26.6561,46.1772,22.9953,27.0049,19.3773,18.5575,#N/A,23.2295,26.7741,31.8589
12/18/2006,2190.97,26.3848,44.8451,23.1084,27.0356,19.3032,18.5433,#N/A,23.066,26.8302,31.834
12/19/2006,2195.8,26.5807,45.6095,23.0895,27.0432,19.1799,18.5575,#N/A,23.1666,26.9664,31.8506
12/20/2006,2192.76,26.4526,44.9889,23.1649,27.0816,19.1881,18.5718,#N/A,23.0912,26.9825,31.8423
12/21/2006,2185.21,26.1333,44.777,23.0644,27.0279,19.0976,18.5789,#N/A,23.0786,26.9103,31.7014
12/22/2006,2173.9,25.9929,44.3455,22.9513,26.8591,18.9496,18.5646,#N/A,22.9969,26.7982,31.6766
12/25/2006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2006,2183.38,26.219,44.3985,23.1586,26.9895,19.0565,18.6359,#N/A,23.1101,26.8142,31.776
12/27/2006,2199.15,26.4752,44.9208,23.322,27.1276,19.1963,18.6999,#N/A,23.2358,26.9424,31.9831
12/28/2006,2196,26.4375,44.8224,23.2152,27.0356,19.1881,18.6928,#N/A,23.0975,26.9103,31.95
12/29/2006,2186.13,26.2341,44.3758,23.0832,26.8591,19.1305,18.6002,#N/A,23.0912,26.8382,31.7843
1/1/2007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/3/2007,2183.92,26.0833,42.8242,23.1963,27.0279,19.1881,18.7192,#N/A,23.1541,26.8462,31.9169
1/4/2007,2186.6,25.9628,42.0446,23.1209,26.9128,19.4842,18.7498,#N/A,23.1226,27.1508,31.9086
1/5/2007,2173.29,25.7894,42.3247,22.9262,26.8208,19.3279,18.6145,#N/A,22.7076,26.9985,31.6931
1/8/2007,2178.8,25.7894,42.3247,23.0393,26.9205,19.3855,18.643,#N/A,22.695,27.0306,31.7429
1/9/2007,2177.68,25.797,41.9614,23.0016,26.9051,19.4101,18.6857,#N/A,22.7139,26.9985,31.9169
1/10/2007,2182.16,25.9778,41.1515,23.077,26.9972,19.5088,18.764,#N/A,22.7202,27.0466,32.0826
1/11/2007,2196.02,26.2567,40.9169,23.2215,27.2197,19.7062,18.9065,#N/A,22.7453,27.3431,32.4389
1/12/2007,2206.68,26.5506,41.9614,23.2466,27.2964,19.7556,18.878,#N/A,22.5567,27.4713,32.53
1/15/2007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2007,2208.48,26.6184,41.5299,23.3094,27.4422,19.7145,18.8922,#N/A,22.6258,27.5354,32.646
1/17/2007,2206.7,26.7089,41.9916,23.2466,27.4652,19.4595,18.9492,#N/A,22.6761,27.6957,32.646
1/18/2007,2200.2,26.5506,41.6813,23.1524,27.3424,19.2374,18.9207,#N/A,22.6636,27.7758,32.8283
1/19/2007,2206.6,26.9576,42.8242,23.2215,27.3271,19.2292,18.9492,#N/A,22.6699,27.7839,32.82
1/22/2007,2195,26.6787,42.529,23.2026,27.0279,19.0894,18.9278,#N/A,22.6636,27.6156,32.6129
1/23/2007,2202.77,27.0178,43.6341,23.1901,27.3424,19.0894,18.9634,#N/A,22.7956,27.4713,32.7289
